gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	0.0	0.0	0.089	0.0	0.034	0.03	0.0	0.029	0.0	0.047	0.059	0.063	0.0	0.088	0.097	0.048	0.061	0.006	0.02	0.0	0.124	0.0	0.129	0.092	0.123	0.099	0.036
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-CS0E5D1ECCE	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	3.145	0.121	0.59	0.0	0.0	0.0	1.106	0.087	0.0	0.015	0.403	0.026	0.0	1.228	0.739	0.016	0.018	0.009	0.0	0.0	0.016	0.761	0.598	0.066	0.671	0.317	0.021
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-CS0D238C22B	0.0	0.0	0.33	0.0	0.369	0.019	0.107	0.003	0.0	0.018	0.007	0.443	0.0	0.034	0.078	0.002	0.003	0.007	0.011	0.0	0.075	0.032	0.154	0.174	0.087	0.064	0.003
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-CS0AA769F5B	0.0	0.137	0.163	0.0	0.165	0.095	0.0	0.016	0.0	0.041	0.05	0.079	0.0	0.0	0.099	0.057	0.059	0.043	0.016	0.056	0.098	0.0	0.095	0.046	0.149	0.077	0.061
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-CS0AB19226A	0.0	0.093	0.107	0.0	0.0	0.0	0.0	0.023	0.0	0.016	0.061	0.004	0.0	0.0	0.0	0.0	0.003	0.018	0.004	0.0	0.0	0.0	0.0	0.005	0.011	0.0	0.004
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC01C699B73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC00A0B0892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC07ECBFCA7	0.0	0.077	0.132	0.062	5.989	0.1	8.9	0.094	0.292	0.031	0.849	1.74	15.052	0.024	42.221	0.066	0.052	0.033	0.093	0.187	0.037	0.222	5.008	7.047	11.478	10.425	0.084
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0DA298BEC	0.0	0.0	0.244	0.009	0.025	0.133	0.0	0.272	0.0	0.048	0.882	0.01	0.0	0.0	0.209	0.477	0.448	0.061	0.011	0.0	0.113	0.031	0.019	0.026	0.023	0.0	0.469
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC067433F6B	0.263	0.214	0.107	0.077	14.06	0.065	10.306	0.092	0.336	0.014	0.114	6.037	13.503	0.116	29.933	0.092	0.046	0.029	0.051	0.115	0.052	0.369	9.646	11.158	13.661	12.744	0.079
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0B6F1A278	9.568	0.0	0.045	0.04	1.625	0.106	0.627	0.114	2.469	0.035	0.181	2.011	0.0	5.117	1.306	0.084	0.086	0.061	0.027	0.0	0.037	0.0	0.52	1.134	1.139	6.245	0.085
FN1	P02751	False	FINC_HUMAN		CPI-SC0D19BAF15	0.082	0.153	0.033	0.026	1.491	0.099	0.671	0.156	1.84	0.168	0.069	2.187	0.49	3.91	2.925	0.31	0.318	0.239	0.499	0.406	0.167	0.008	0.902	1.116	3.235	2.392	0.394
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0F516B854	0.082	0.017	0.201	0.0	1.539	0.072	1.324	0.04	0.168	0.02	0.758	0.667	2.338	0.46	2.834	0.085	0.059	0.099	0.089	0.164	0.013	0.056	1.06	1.88	1.034	2.398	0.098
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC011F01833	0.0	0.105	0.081	0.083	9.793	0.1	6.597	0.012	0.0	0.01	0.24	1.469	6.395	0.048	31.875	0.045	0.027	0.036	0.02	0.023	0.038	0.163	5.781	8.304	9.725	7.612	0.045
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0FA79E269	6.507	0.017	0.128	0.092	2.255	0.355	1.036	0.365	0.965	0.211	0.42	1.949	0.0	2.96	1.307	0.316	0.269	0.264	0.166	0.0	0.17	0.019	0.593	1.214	1.061	5.166	0.281
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC04936738A	0.0	0.0	0.028	0.0	0.139	0.015	0.073	0.023	0.0	0.003	0.023	0.095	2.101	0.0	0.898	0.016	0.023	0.024	0.0	0.0	0.007	0.0	0.118	0.211	0.09	0.357	0.035
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC02B111AB0	0.318	0.65	0.332	0.072	5.557	0.205	3.247	0.194	0.0	0.391	0.29	1.047	1.437	0.522	3.309	0.247	0.268	0.182	0.325	0.365	0.266	0.021	2.291	2.592	2.444	3.398	0.324
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0CE851065	3.371	0.0	0.034	0.0	9.384	0.041	6.36	0.026	0.92	0.011	0.06	1.908	3.159	2.365	4.917	0.051	0.043	0.011	0.067	0.24	0.031	0.046	4.461	4.922	3.767	5.357	0.071
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC07375C073	0.0	0.0	0.024	0.022	5.204	0.013	2.572	0.01	0.0	0.011	0.034	0.838	0.0	0.0	3.721	0.023	0.016	0.021	0.022	0.0	0.027	0.062	1.832	2.669	2.654	5.867	0.021
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0D6C777F2	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.02	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.014	0.003	0.006	0.0	0.004
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0F74C069F	0.0	0.0	0.14	0.0	0.892	0.005	1.138	0.064	0.0	0.011	0.322	0.634	0.727	0.0	0.111	0.019	0.012	0.0	0.002	0.0	0.01	0.0	0.506	1.008	0.457	0.44	0.01
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC041DEF0FB	0.236	0.043	0.026	0.032	2.215	0.0	0.764	0.064	0.0	0.0	0.079	0.48	0.631	0.249	2.619	0.018	0.022	0.005	0.009	0.0	0.03	0.102	0.763	1.323	1.131	1.602	0.018
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0C907A888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.017	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC08B1D5269	0.0	0.0	0.008	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.597	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC0F8101D41	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.275	0.005	0.316	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC087556B01	0.082	0.0	0.019	0.037	0.597	0.217	0.49	0.126	0.0	0.197	0.026	0.293	1.263	0.181	0.447	0.136	0.124	0.083	0.066	0.277	0.113	0.044	0.421	0.397	0.421	0.216	0.163
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC08E75294D	2.459	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.002	0.018	0.0	2.278	0.024	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.006	0.034	0.013	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0017F527E	0.641	0.0	0.374	0.199	0.57	0.028	0.0	0.291	0.0	0.031	1.063	0.017	1.295	0.564	0.361	0.068	0.076	0.011	0.011	0.0	0.081	0.0	0.114	0.084	0.112	1.113	0.085
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC00C0800EB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0A3F146C2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC008F4294F	0.0	0.0	0.006	0.021	0.214	0.0	0.0	0.04	0.0	0.017	0.003	0.006	0.0	0.0	0.0	0.004	0.006	0.004	0.011	0.0	0.0	0.0	0.0	0.067	0.011	0.064	0.006
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0A199B69E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC015980AEB	0.0	0.0	0.003	0.021	0.574	0.041	0.07	0.021	0.0	0.107	0.009	0.024	0.316	0.014	1.409	0.092	0.132	0.187	0.265	0.158	0.069	0.043	0.078	2.046	0.191	0.61	0.134
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0F94B2CF9	0.0	0.0	0.009	0.0	0.213	0.066	0.19	0.0	0.0	0.002	0.004	0.089	0.316	0.016	0.608	0.004	0.006	0.009	0.006	0.0	0.59	0.011	0.14	0.292	0.237	0.065	0.005
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC05565E8CE	0.0	0.0	0.0	0.0	0.231	0.028	0.12	0.059	0.168	0.004	0.003	0.088	0.0	0.0	0.019	0.032	0.029	0.0	0.014	0.0	0.044	0.0	0.236	0.087	0.115	0.013	0.033
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0517A327B	0.39	0.0	0.293	0.0	0.135	0.0	0.0	0.249	0.841	0.008	0.57	0.036	7.786	0.324	2.105	0.008	0.004	0.0	0.0	0.0	0.027	0.0	0.66	0.128	0.747	0.0	0.003
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC067EE23E1	0.0	0.29	0.185	0.0	0.025	0.0	0.0	0.123	0.0	0.055	0.092	0.074	0.0	0.0	0.104	0.0	0.002	0.0	0.002	0.0	0.008	0.016	0.041	0.021	0.058	0.0	0.001
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC09DFB2ACA	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.006	0.0	0.0	0.015	0.003	0.001	0.001	0.004	0.0	0.0	0.0	0.006	0.037	0.009	0.0	0.002
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC090311934	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.032	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.056	0.017	0.081	0.0	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC05D8C0EF5	0.0	0.0	0.003	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0725E3A76	0.853	0.0	0.019	0.023	0.536	0.0	0.186	0.003	0.0	0.0	0.029	0.152	0.0	0.545	0.038	0.004	0.002	0.006	0.0	0.0	0.009	0.0	0.589	0.143	0.764	0.027	0.002
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0C9CBDD21	0.0	0.043	0.0	0.066	0.433	0.37	0.447	0.263	0.0	0.38	0.02	0.591	0.49	0.024	0.312	0.341	0.306	0.183	0.171	0.115	0.177	0.02	0.266	0.214	0.612	0.207	0.302
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0BA1D5E00	0.0	0.0	0.034	0.0	0.0	0.0	0.073	0.0	0.0	0.001	0.09	0.027	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.052	0.009	0.011	0.042	0.002
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0147A8A42	0.0	0.0	0.028	0.0	0.076	0.045	0.12	0.032	0.0	0.028	0.011	0.008	0.806	0.0	0.483	0.145	0.15	0.032	0.04	0.0	0.023	0.0	0.211	0.111	0.21	0.0	0.119
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC08938BB1C	0.0	0.0	0.005	0.0	0.56	0.0	0.45	0.0	0.0	0.0	0.027	0.085	0.0	0.036	0.476	0.016	0.012	0.009	0.005	0.0	0.062	0.0	0.51	0.524	0.389	0.301	0.017
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC02131C05A	0.363	0.0	0.003	0.0	0.153	0.008	0.0	0.0	0.0	0.0	0.028	0.045	1.611	0.0	0.294	0.001	0.006	0.0	0.005	0.0	0.011	0.008	0.04	0.145	0.214	0.176	0.002
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC0BF16A11C	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.441	0.0	0.0	0.0	0.0	0.002	0.001	0.003	0.0	0.0	0.001	0.0	0.002	0.0	0.02	0.0	0.004
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06B4C6DD5	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.001	0.006	0.0	0.006	0.138	0.0	0.0	0.0	0.0	0.008	0.0	0.003
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC07E0348EF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC05CE52A12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0F7E26271	0.0	0.077	0.132	0.062	5.989	0.1	8.9	0.094	0.292	0.031	0.849	1.74	15.052	0.024	42.221	0.066	0.052	0.033	0.093	0.187	0.037	0.222	5.008	7.047	11.478	10.425	0.084
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0CF621D48	0.0	0.0	0.244	0.009	0.025	0.133	0.0	0.272	0.0	0.048	0.882	0.01	0.0	0.0	0.209	0.477	0.448	0.061	0.011	0.0	0.113	0.031	0.019	0.026	0.023	0.0	0.469
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A8902C85	0.263	0.214	0.107	0.077	14.06	0.065	10.306	0.092	0.336	0.014	0.114	6.037	13.503	0.116	29.933	0.092	0.046	0.029	0.051	0.115	0.052	0.369	9.646	11.158	13.661	12.744	0.079
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0A0532ADC	9.568	0.0	0.045	0.04	1.625	0.106	0.627	0.114	2.469	0.035	0.181	2.011	0.0	5.117	1.306	0.084	0.086	0.061	0.027	0.0	0.037	0.0	0.52	1.134	1.139	6.245	0.085
FN1	P02751	False	FINC_HUMAN		CPI-SC0CFF5E19D	0.082	0.153	0.033	0.026	1.491	0.099	0.671	0.156	1.84	0.168	0.069	2.187	0.49	3.91	2.925	0.31	0.318	0.239	0.499	0.406	0.167	0.008	0.902	1.116	3.235	2.392	0.394
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0DF641DAA	0.082	0.017	0.201	0.0	1.539	0.072	1.324	0.04	0.168	0.02	0.758	0.667	2.338	0.46	2.834	0.085	0.059	0.099	0.089	0.164	0.013	0.056	1.06	1.88	1.034	2.398	0.098
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC0681D30FE	0.0	0.105	0.081	0.083	9.793	0.1	6.597	0.012	0.0	0.01	0.24	1.469	6.395	0.048	31.875	0.045	0.027	0.036	0.02	0.023	0.038	0.163	5.781	8.304	9.725	7.612	0.045
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC02017BE74	6.507	0.017	0.128	0.092	2.255	0.355	1.036	0.365	0.965	0.211	0.42	1.949	0.0	2.96	1.307	0.316	0.269	0.264	0.166	0.0	0.17	0.019	0.593	1.214	1.061	5.166	0.281
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0861656EC	0.0	0.0	0.028	0.0	0.139	0.015	0.073	0.023	0.0	0.003	0.023	0.095	2.101	0.0	0.898	0.016	0.023	0.024	0.0	0.0	0.007	0.0	0.118	0.211	0.09	0.357	0.035
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC04085F9F9	0.318	0.65	0.332	0.072	5.557	0.205	3.247	0.194	0.0	0.391	0.29	1.047	1.437	0.522	3.309	0.247	0.268	0.182	0.325	0.365	0.266	0.021	2.291	2.592	2.444	3.398	0.324
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0A54B5323	3.371	0.0	0.034	0.0	9.384	0.041	6.36	0.026	0.92	0.011	0.06	1.908	3.159	2.365	4.917	0.051	0.043	0.011	0.067	0.24	0.031	0.046	4.461	4.922	3.767	5.357	0.071
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECFACED2	0.0	0.0	0.024	0.022	5.204	0.013	2.572	0.01	0.0	0.011	0.034	0.838	0.0	0.0	3.721	0.023	0.016	0.021	0.022	0.0	0.027	0.062	1.832	2.669	2.654	5.867	0.021
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0CA323AE3	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.02	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.014	0.003	0.006	0.0	0.004
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0CBC30AB7	0.0	0.0	0.14	0.0	0.892	0.005	1.138	0.064	0.0	0.011	0.322	0.634	0.727	0.0	0.111	0.019	0.012	0.0	0.002	0.0	0.01	0.0	0.506	1.008	0.457	0.44	0.01
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0092846B0	0.236	0.043	0.026	0.032	2.215	0.0	0.764	0.064	0.0	0.0	0.079	0.48	0.631	0.249	2.619	0.018	0.022	0.005	0.009	0.0	0.03	0.102	0.763	1.323	1.131	1.602	0.018
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC08AF9CA91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.017	0.0	0.0
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC07E958BDE	0.0	0.0	0.008	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.597	0.0
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC08CC68F11	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.275	0.005	0.316	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0CE433AB8	0.082	0.0	0.019	0.037	0.597	0.217	0.49	0.126	0.0	0.197	0.026	0.293	1.263	0.181	0.447	0.136	0.124	0.083	0.066	0.277	0.113	0.044	0.421	0.397	0.421	0.216	0.163
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC03BFF1D95	2.459	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.002	0.018	0.0	2.278	0.024	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.006	0.034	0.013	0.0	0.0
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC03ADD2063	0.641	0.0	0.374	0.199	0.57	0.028	0.0	0.291	0.0	0.031	1.063	0.017	1.295	0.564	0.361	0.068	0.076	0.011	0.011	0.0	0.081	0.0	0.114	0.084	0.112	1.113	0.085
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0082A7233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0674C647E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC03D71E025	0.0	0.0	0.006	0.021	0.214	0.0	0.0	0.04	0.0	0.017	0.003	0.006	0.0	0.0	0.0	0.004	0.006	0.004	0.011	0.0	0.0	0.0	0.0	0.067	0.011	0.064	0.006
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0DF986F22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC060984F83	0.0	0.0	0.003	0.021	0.574	0.041	0.07	0.021	0.0	0.107	0.009	0.024	0.316	0.014	1.409	0.092	0.132	0.187	0.265	0.158	0.069	0.043	0.078	2.046	0.191	0.61	0.134
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0014D5A6E	0.0	0.0	0.009	0.0	0.213	0.066	0.19	0.0	0.0	0.002	0.004	0.089	0.316	0.016	0.608	0.004	0.006	0.009	0.006	0.0	0.59	0.011	0.14	0.292	0.237	0.065	0.005
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0B066E03C	0.0	0.0	0.0	0.0	0.231	0.028	0.12	0.059	0.168	0.004	0.003	0.088	0.0	0.0	0.019	0.032	0.029	0.0	0.014	0.0	0.044	0.0	0.236	0.087	0.115	0.013	0.033
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0B4BD965C	0.39	0.0	0.293	0.0	0.135	0.0	0.0	0.249	0.841	0.008	0.57	0.036	7.786	0.324	2.105	0.008	0.004	0.0	0.0	0.0	0.027	0.0	0.66	0.128	0.747	0.0	0.003
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0247E9ADB	0.0	0.29	0.185	0.0	0.025	0.0	0.0	0.123	0.0	0.055	0.092	0.074	0.0	0.0	0.104	0.0	0.002	0.0	0.002	0.0	0.008	0.016	0.041	0.021	0.058	0.0	0.001
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0035F0B0F	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.006	0.0	0.0	0.015	0.003	0.001	0.001	0.004	0.0	0.0	0.0	0.006	0.037	0.009	0.0	0.002
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC06ACCFA52	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.032	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.056	0.017	0.081	0.0	0.0
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC069F9E62C	0.0	0.0	0.003	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0D2BDC009	0.853	0.0	0.019	0.023	0.536	0.0	0.186	0.003	0.0	0.0	0.029	0.152	0.0	0.545	0.038	0.004	0.002	0.006	0.0	0.0	0.009	0.0	0.589	0.143	0.764	0.027	0.002
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC05F111D21	0.0	0.043	0.0	0.066	0.433	0.37	0.447	0.263	0.0	0.38	0.02	0.591	0.49	0.024	0.312	0.341	0.306	0.183	0.171	0.115	0.177	0.02	0.266	0.214	0.612	0.207	0.302
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0BCD683D4	0.0	0.0	0.034	0.0	0.0	0.0	0.073	0.0	0.0	0.001	0.09	0.027	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.0	0.0	0.052	0.009	0.011	0.042	0.002
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC041215790	0.0	0.0	0.028	0.0	0.076	0.045	0.12	0.032	0.0	0.028	0.011	0.008	0.806	0.0	0.483	0.145	0.15	0.032	0.04	0.0	0.023	0.0	0.211	0.111	0.21	0.0	0.119
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC037C3901A	0.0	0.0	0.005	0.0	0.56	0.0	0.45	0.0	0.0	0.0	0.027	0.085	0.0	0.036	0.476	0.016	0.012	0.009	0.005	0.0	0.062	0.0	0.51	0.524	0.389	0.301	0.017
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC05B2AA866	0.363	0.0	0.003	0.0	0.153	0.008	0.0	0.0	0.0	0.0	0.028	0.045	1.611	0.0	0.294	0.001	0.006	0.0	0.005	0.0	0.011	0.008	0.04	0.145	0.214	0.176	0.002
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC051B1E9C4	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.441	0.0	0.0	0.0	0.0	0.002	0.001	0.003	0.0	0.0	0.001	0.0	0.002	0.0	0.02	0.0	0.004
